INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN4_0,FN4_0TN3_6,FN3_5TN3_1,FN3_0TN2_6,FN2_5TN2_1,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2021Q1,32,48,0,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,33,68,0,.92,,,,,,,,,,,,,,,,,,,,
2021Q1,36,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,37,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,38,33.66666667,0,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,39,55,0,1.19,,,,,,,,,,,,,,,,,,,,
2021Q1,41,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,42,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,45,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,52,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,54,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,56,37.5,-.5,1.11,,,,,,,,,,,,,,,,,,,,
2021Q1,61,40,0,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,63,,0,,,,,,,,,,,,,,,,,,,,,
2021Q1,65,35,0,1.08,,,,,,,,,,,,,,,,,,,,
2021Q1,68,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,73,45,0,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,82,,-.5,,,,,,,,,,,,,,,,,,,,,
2021Q1,89,48.3,0,1.16,,,,,,,,,,,,,,,,,,,,
2021Q1,90,45,0,1.14,,,,,,,,,,,,,,,,,,,,
2021Q1,93,48.3333333333333,0,1.155,,,,,,,,,,,,,,,,,,,,
2021Q1,95,40,0,1.0928030217,,,,,,,,,,,,,,,,,,,,
2021Q1,96,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,97,,0,1.08,,,,,,,,,,,,,,,,,,,,
2021Q1,98,40,0,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,99,39,0,1.12,,,,,,,,,,,,,,,,,,,,
2021Q1,101,58,0,1.13,,,,,,,,,,,,,,,,,,,,
2021Q1,102,41.33,0,1.17,,,,,,,,,,,,,,,,,,,,
2021Q1,103,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,105,35,0,1.14,,,,,,,,,,,,,,,,,,,,
2021Q1,107,38,0,1.09,,,,,,,,,,,,,,,,,,,,
2021Q1,108,30,0,1.09,,,,,,,,,,,,,,,,,,,,
2021Q1,110,35,-.3,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,112,42,0,,,,,,,,,,,,,,,,,,,,,
2021Q1,114,43.6,0,1.15,,,,,,,,,,,,,,,,,,,,
2021Q1,115,,-.5,,,,,,,,,,,,,,,,,,,,,
2021Q1,117,44,-.7,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,119,30,0,1.1363636364,,,,,,,,,,,,,,,,,,,,
2021Q1,121,38.7,0,1.09,,,,,,,,,,,,,,,,,,,,
2021Q1,127,35,0,1.06,,,,,,,,,,,,,,,,,,,,
2021Q1,128,,,,,,,,,,,,,,,,,,,,,,,
2022,1,50,0,1.1,,,,,,,,,,,,,,,,,,,,
2022,2,45,0,1.1,2,,,,,,,,,,,,,,,,,,,
2022,4,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,.25,,,,,,,,,,,,,,,,,,,,,
2022,6,40.7,-.5,1.09,1.5,,,,,,,,,,,,,,,,,,,
2022,8,50,0,,1.3,,,,,,,,,,,,,,,,,,,
2022,14,54,.24,1.13,2.2,,,,,,,,,,,,,,,,,,,
2022,15,55.2,,1.11,,,,,,,,,,,,,,,,,,,,
2022,16,42,0,1.17,1.4,,,,,,,,,,,,,,,,,,,
2022,20,55,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2022,22,,,,,,,,,,,,,,,,,,,,,,,
2022,23,55,0,1.18,2.3,,,,,,,,,,,,,,,,,,,
2022,24,55,0,1.325,,,,,,,,,,,,,,,,,,,,
2022,26,50,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2022,30,,,,,,,,,,,,,,,,,,,,,,,
2022,31,,,,,,,,,,,,,,,,,,,,,,,
2022,32,51,0,1.1,,,,,,,,,,,,,,,,,,,,
2022,33,80,.25,.9,2.4,,,,,,,,,,,,,,,,,,,
2022,36,,,,,,,,,,,,,,,,,,,,,,,
2022,37,,,,,,,,,,,,,,,,,,,,,,,
2022,38,42.5174590725,0,1.10925,,,,,,,,,,,,,,,,,,,,
2022,39,55,0,,2.16,,,,,,,,,,,,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,,,,
2022,42,,,,,,,,,,,,,,,,,,,,,,,
2022,45,,,,,,,,,,,,,,,,,,,,,,,
2022,52,,,,,,,,,,,,,,,,,,,,,,,
2022,54,,,,,,,,,,,,,,,,,,,,,,,
2022,56,41,-.5,1.11,,,,,,,,,,,,,,,,,,,,
2022,61,,0,,,,,,,,,,,,,,,,,,,,,
2022,63,,0,,,,,,,,,,,,,,,,,,,,,
2022,65,39,0,1.1,,,,,,,,,,,,,,,,,,,,
2022,68,,,,,,,,,,,,,,,,,,,,,,,
2022,73,55,0,1.14,.5,,,,,,,,,,,,,,,,,,,
2022,82,,,,,,,,,,,,,,,,,,,,,,,
2022,89,62.1,.15,1.21,,,,,,,,,,,,,,,,,,,,
2022,90,55,0,1.18,1.5,,,,,,,,,,,,,,,,,,,
2022,93,61.8,.15,1.21,,,,,,,,,,,,,,,,,,,,
2022,95,41,0,1.114482368,.4375227825,,,,,,,,,,,,,,,,,,,
2022,96,,,,,,,,,,,,,,,,,,,,,,,
2022,97,,0,,,,,,,,,,,,,,,,,,,,,
2022,98,40,0,1.16,1.9,,,,,,,,,,,,,,,,,,,
2022,99,46,0,1.15,2.3,,,,,,,,,,,,,,,,,,,
2022,101,65,0,1.15,1.7,,,,,,,,,,,,,,,,,,,
2022,102,50,0,1.27,,,,,,,,,,,,,,,,,,,,
2022,103,,,,,,,,,,,,,,,,,,,,,,,
2022,105,58,0,1.16,,,,,,,,,,,,,,,,,,,,
2022,107,48,0,1.09,2.3,,,,,,,,,,,,,,,,,,,
2022,108,30,0,1.09,1.8,,,,,,,,,,,,,,,,,,,
2022,110,,,,,,,,,,,,,,,,,,,,,,,
2022,112,,0,,,,,,,,,,,,,,,,,,,,,
2022,114,45.1,0,1.15,2.3,,,,,,,,,,,,,,,,,,,
2022,115,55,-.5,,,,,,,,,,,,,,,,,,,,,
2022,117,,,,,,,,,,,,,,,,,,,,,,,
2022,119,30,0,1.1363636364,2.3,,,,,,,,,,,,,,,,,,,
2022,121,44,0,1.09,2.1,,,,,,,,,,,,,,,,,,,
2022,127,45,0,1.03,2,,,,,,,,,,,,,,,,,,,
2022,128,,,,,,,,,,,,,,,,,,,,,,,
2024,1,,,,,,,,,,,,,,,,,,,,,,,
2024,2,,,,2.3,,,,,,,,,,,,,,,,,,,
2024,4,,,,,,,,,,,,,,,,,,,,,,,
2024,5,,,,,,,,,,,,,,,,,,,,,,,
2024,6,,,,1.5,,,,,,,,,,,,,,,,,,,
2024,8,,,,1.7,,,,,,,,,,,,,,,,,,,
2024,14,,,,3.5,,,,,,,,,,,,,,,,,,,
2024,15,,,,,,,,,,,,,,,,,,,,,,,
2024,16,,,,1.4,,,,,,,,,,,,,,,,,,,
2024,20,,,,,,,,,,,,,,,,,,,,,,,
2024,22,,,,,,,,,,,,,,,,,,,,,,,
2024,23,,,,2.5,,,,,,,,,,,,,,,,,,,
2024,24,,,,,,,,,,,,,,,,,,,,,,,
2024,26,,,,,,,,,,,,,,,,,,,,,,,
2024,30,,,,,,,,,,,,,,,,,,,,,,,
2024,31,,,,,,,,,,,,,,,,,,,,,,,
2024,32,,,,,,,,,,,,,,,,,,,,,,,
2024,33,,,,2.4,,,,,,,,,,,,,,,,,,,
2024,36,,,,,,,,,,,,,,,,,,,,,,,
2024,37,,,,,,,,,,,,,,,,,,,,,,,
2024,38,,,,,,,,,,,,,,,,,,,,,,,
2024,39,,,,2.5,,,,,,,,,,,,,,,,,,,
2024,41,,,,,,,,,,,,,,,,,,,,,,,
2024,42,,,,,,,,,,,,,,,,,,,,,,,
2024,45,,,,,,,,,,,,,,,,,,,,,,,
2024,52,,,,,,,,,,,,,,,,,,,,,,,
2024,54,,,,,,,,,,,,,,,,,,,,,,,
2024,56,,,,,,,,,,,,,,,,,,,,,,,
2024,61,,,,,,,,,,,,,,,,,,,,,,,
2024,63,,,,,,,,,,,,,,,,,,,,,,,
2024,65,,,,,,,,,,,,,,,,,,,,,,,
2024,68,,,,,,,,,,,,,,,,,,,,,,,
2024,73,,,,1.5,,,,,,,,,,,,,,,,,,,
2024,82,,,,,,,,,,,,,,,,,,,,,,,
2024,89,,,,,,,,,,,,,,,,,,,,,,,
2024,90,,,,2,,,,,,,,,,,,,,,,,,,
2024,93,,,,,,,,,,,,,,,,,,,,,,,
2024,95,,,,.7701611919,,,,,,,,,,,,,,,,,,,
2024,96,,,,,,,,,,,,,,,,,,,,,,,
2024,97,,,,,,,,,,,,,,,,,,,,,,,
2024,98,,,,2,,,,,,,,,,,,,,,,,,,
2024,99,,,,2.3,,,,,,,,,,,,,,,,,,,
2024,101,,,,2,,,,,,,,,,,,,,,,,,,
2024,102,,,,,,,,,,,,,,,,,,,,,,,
2024,103,,,,,,,,,,,,,,,,,,,,,,,
2024,105,,,,,,,,,,,,,,,,,,,,,,,
2024,107,,,,2.4,,,,,,,,,,,,,,,,,,,
2024,108,,,,2.4,,,,,,,,,,,,,,,,,,,
2024,110,,,,,,,,,,,,,,,,,,,,,,,
2024,112,,,,,,,,,,,,,,,,,,,,,,,
2024,114,,,,2.6,,,,,,,,,,,,,,,,,,,
2024,115,,,,,,,,,,,,,,,,,,,,,,,
2024,117,,,,,,,,,,,,,,,,,,,,,,,
2024,119,,,,2.3,,,,,,,,,,,,,,,,,,,
2024,121,,,,2.3,,,,,,,,,,,,,,,,,,,
2024,127,,,,2,,,,,,,,,,,,,,,,,,,
2024,128,,,,,,,,,,,,,,,,,,,,,,,
