Date	Index Level
02/06/2020	7.0543
03/06/2020	7.1335
04/06/2020	7.1162
05/06/2020	7.0949
08/06/2020	7.1988
09/06/2020	7.497
10/06/2020	7.796
11/06/2020	8.1074
12/06/2020	8.3375
15/06/2020	8.4246
16/06/2020	8.1218
17/06/2020	8.1959
18/06/2020	8.3014
19/06/2020	8.0562
22/06/2020	7.8899
23/06/2020	8.0645
24/06/2020	8.1092
25/06/2020	8.1229
26/06/2020	7.8689
29/06/2020	7.9462
30/06/2020	7.7084
01/07/2020	7.5561
02/07/2020	7.3376
03/07/2020	7.0257
06/07/2020	7.0971
07/07/2020	7.0529
08/07/2020	7.0025
09/07/2020	7.035
10/07/2020	6.9473
13/07/2020	6.9634
14/07/2020	7.0494
15/07/2020	7.0053
16/07/2020	6.8586
17/07/2020	6.8334
20/07/2020	6.7238
21/07/2020	6.7801
22/07/2020	6.9771
23/07/2020	7.0289
24/07/2020	7.2364
27/07/2020	7.8281
28/07/2020	7.7551
29/07/2020	7.8001
30/07/2020	7.754
31/07/2020	7.9042
